"Step","stellar-cloud-1 - train/loss","stellar-cloud-1 - train/loss__MIN","stellar-cloud-1 - train/loss__MAX"
"4379","1.3943","1.3943","1.3943"
"4380","1.3091","1.3091","1.3091"
"4381","1.1635","1.1635","1.1635"
"4382","1.1044","1.1044","1.1044"
"4383","1.6629","1.6629","1.6629"
"4384","1.2721","1.2721","1.2721"
"4385","1.761","1.761","1.761"
"4386","1.3579","1.3579","1.3579"
"4387","1.2971","1.2971","1.2971"
"4388","1.5106","1.5106","1.5106"
"4389","1.2133","1.2133","1.2133"
"4390","1.7877","1.7877","1.7877"
"4391","1.5663","1.5663","1.5663"
"4392","1.2009","1.2009","1.2009"
"4393","1.549","1.549","1.549"
"4394","1.9147","1.9147","1.9147"
"4395","1.475","1.475","1.475"
"4396","1.4548","1.4548","1.4548"
"4397","1.2476","1.2476","1.2476"
"4398","2.0369","2.0369","2.0369"
"4399","1.4558","1.4558","1.4558"
"4400","1.3184","1.3184","1.3184"
"4401","1.7739","1.7739","1.7739"
"4402","1.3877","1.3877","1.3877"
"4403","1.2849","1.2849","1.2849"
"4404","1.1883","1.1883","1.1883"
"4405","1.3904","1.3904","1.3904"
"4406","1.3405","1.3405","1.3405"
"4407","1.7074","1.7074","1.7074"
"4408","1.4978","1.4978","1.4978"
"4409","1.272","1.272","1.272"
"4410","1.4492","1.4492","1.4492"
"4411","1.2068","1.2068","1.2068"
"4412","1.2796","1.2796","1.2796"
"4413","1.3734","1.3734","1.3734"
"4414","1.3868","1.3868","1.3868"
"4415","1.5992","1.5992","1.5992"
"4416","1.028","1.028","1.028"
"4417","1.4112","1.4112","1.4112"
"4418","1.2287","1.2287","1.2287"
"4419","1.2244","1.2244","1.2244"
"4420","1.1116","1.1116","1.1116"
"4421","1.6881","1.6881","1.6881"
"4422","1.5933","1.5933","1.5933"
"4423","1.705","1.705","1.705"
"4424","1.7101","1.7101","1.7101"
"4425","1.3745","1.3745","1.3745"
"4426","1.6","1.6","1.6"
"4427","1.9263","1.9263","1.9263"
"4428","1.5986","1.5986","1.5986"
"4429","1.1545","1.1545","1.1545"
"4430","1.7044","1.7044","1.7044"
"4431","1.3673","1.3673","1.3673"
"4432","1.1866","1.1866","1.1866"
"4433","1.23","1.23","1.23"
"4434","2.0336","2.0336","2.0336"
"4435","1.7274","1.7274","1.7274"
"4436","1.6674","1.6674","1.6674"
"4437","1.593","1.593","1.593"
"4438","1.409","1.409","1.409"
"4439","1.3608","1.3608","1.3608"
"4440","1.1637","1.1637","1.1637"
"4441","1.1768","1.1768","1.1768"
"4442","0.943","0.943","0.943"
"4443","1.2139","1.2139","1.2139"
"4444","1.1841","1.1841","1.1841"
"4445","0.981","0.981","0.981"
"4446","1.5458","1.5458","1.5458"
"4447","1.743","1.743","1.743"
"4448","1.4625","1.4625","1.4625"
"4449","1.2863","1.2863","1.2863"
"4450","1.2542","1.2542","1.2542"
"4451","0.9933","0.9933","0.9933"
"4452","1.4275","1.4275","1.4275"
"4453","1.4742","1.4742","1.4742"
"4454","1.3893","1.3893","1.3893"
"4455","1.5476","1.5476","1.5476"
"4456","1.8502","1.8502","1.8502"
"4457","1.6205","1.6205","1.6205"
"4458","1.4277","1.4277","1.4277"
"4459","1.4949","1.4949","1.4949"
"4460","1.3597","1.3597","1.3597"
"4461","1.7654","1.7654","1.7654"
"4462","1.4594","1.4594","1.4594"
"4463","0.9074","0.9074","0.9074"
"4464","1.2077","1.2077","1.2077"
"4465","1.2273","1.2273","1.2273"
"4466","1.3121","1.3121","1.3121"
"4467","1.537","1.537","1.537"
"4468","1.2376","1.2376","1.2376"
"4469","1.1035","1.1035","1.1035"
"4470","1.2912","1.2912","1.2912"
"4471","1.4371","1.4371","1.4371"
"4472","1.484","1.484","1.484"
"4473","1.0184","1.0184","1.0184"
"4474","1.4304","1.4304","1.4304"
"4475","1.2873","1.2873","1.2873"
"4476","1.1647","1.1647","1.1647"
"4477","1.3585","1.3585","1.3585"
"4478","1.5687","1.5687","1.5687"
"4479","1.4463","1.4463","1.4463"
"4480","1.3172","1.3172","1.3172"
"4481","1.0291","1.0291","1.0291"
"4482","1.3694","1.3694","1.3694"
"4483","1.7353","1.7353","1.7353"
"4484","1.2756","1.2756","1.2756"
"4485","1.863","1.863","1.863"
"4486","1.0338","1.0338","1.0338"
"4487","1.191","1.191","1.191"
"4488","1.2407","1.2407","1.2407"
"4489","1.1963","1.1963","1.1963"
"4490","1.692","1.692","1.692"
"4491","1.2949","1.2949","1.2949"
"4492","1.2275","1.2275","1.2275"
"4493","1.146","1.146","1.146"
"4494","1.5721","1.5721","1.5721"
"4495","1.1053","1.1053","1.1053"
"4496","1.496","1.496","1.496"
"4497","2.2846","2.2846","2.2846"
"4498","1.6717","1.6717","1.6717"
"4499","1.6452","1.6452","1.6452"
"4500","1.6335","1.6335","1.6335"
"4501","1.5183","1.5183","1.5183"
"4502","1.5124","1.5124","1.5124"
"4503","1.5449","1.5449","1.5449"
"4504","1.6177","1.6177","1.6177"
"4505","1.3982","1.3982","1.3982"
"4506","1.5198","1.5198","1.5198"
"4507","1.4429","1.4429","1.4429"
"4508","1.188","1.188","1.188"
"4509","1.9864","1.9864","1.9864"
"4510","1.5065","1.5065","1.5065"
"4511","1.523","1.523","1.523"
"4512","1.4214","1.4214","1.4214"
"4513","1.1544","1.1544","1.1544"
"4514","1.2859","1.2859","1.2859"
"4515","1.3095","1.3095","1.3095"
"4516","1.2028","1.2028","1.2028"
"4517","1.2413","1.2413","1.2413"
"4518","1.0191","1.0191","1.0191"
"4519","1.5274","1.5274","1.5274"
"4520","1.748","1.748","1.748"
"4521","1.1056","1.1056","1.1056"
"4522","1.4103","1.4103","1.4103"
"4523","1.6087","1.6087","1.6087"
"4524","1.3983","1.3983","1.3983"
"4525","1.1285","1.1285","1.1285"
"4526","1.4039","1.4039","1.4039"
"4527","1.2558","1.2558","1.2558"
"4528","1.8235","1.8235","1.8235"
"4529","1.331","1.331","1.331"
"4530","1.1475","1.1475","1.1475"
"4531","1.6647","1.6647","1.6647"
"4532","1.7665","1.7665","1.7665"
"4533","1.2324","1.2324","1.2324"
"4534","1.6785","1.6785","1.6785"
"4535","1.5416","1.5416","1.5416"
"4536","1.5298","1.5298","1.5298"
"4537","1.4315","1.4315","1.4315"
"4538","1.3181","1.3181","1.3181"
"4539","1.674","1.674","1.674"
"4540","1.5279","1.5279","1.5279"
"4541","1.6748","1.6748","1.6748"
"4542","1.0934","1.0934","1.0934"
"4543","1.333","1.333","1.333"
"4544","1.163","1.163","1.163"
"4545","1.6302","1.6302","1.6302"
"4546","1.4301","1.4301","1.4301"
"4547","1.2504","1.2504","1.2504"
"4548","1.1234","1.1234","1.1234"
"4549","1.4583","1.4583","1.4583"
"4550","1.5165","1.5165","1.5165"
"4551","1.7404","1.7404","1.7404"
"4552","1.7509","1.7509","1.7509"
"4553","1.2905","1.2905","1.2905"
"4554","1.4963","1.4963","1.4963"
"4555","1.6586","1.6586","1.6586"
"4556","1.3957","1.3957","1.3957"
"4557","1.6203","1.6203","1.6203"
"4558","1.8456","1.8456","1.8456"
"4559","1.3958","1.3958","1.3958"
"4560","2.0133","2.0133","2.0133"
"4561","1.2127","1.2127","1.2127"
"4562","1.5923","1.5923","1.5923"
"4563","1.3251","1.3251","1.3251"
"4564","1.7033","1.7033","1.7033"
"4565","1.3586","1.3586","1.3586"
"4566","1.4132","1.4132","1.4132"
"4567","1.6391","1.6391","1.6391"
"4568","1.2999","1.2999","1.2999"
"4569","1.7014","1.7014","1.7014"
"4570","1.5786","1.5786","1.5786"
"4571","1.9591","1.9591","1.9591"
"4572","1.4695","1.4695","1.4695"
"4573","1.8715","1.8715","1.8715"
"4574","1.7293","1.7293","1.7293"
"4575","1.6747","1.6747","1.6747"
"4576","1.3435","1.3435","1.3435"
"4577","1.6536","1.6536","1.6536"
"4578","1.1987","1.1987","1.1987"
"4579","1.4892","1.4892","1.4892"
"4580","1.2873","1.2873","1.2873"
"4581","1.4069","1.4069","1.4069"
"4582","1.5158","1.5158","1.5158"
"4583","2.1665","2.1665","2.1665"
"4584","1.6503","1.6503","1.6503"
"4585","1.3682","1.3682","1.3682"
"4586","1.4004","1.4004","1.4004"
"4587","1.5479","1.5479","1.5479"
"4588","1.5438","1.5438","1.5438"
"4589","1.4639","1.4639","1.4639"
"4590","1.1067","1.1067","1.1067"
"4591","1.2915","1.2915","1.2915"
"4592","1.9233","1.9233","1.9233"
"4593","1.3543","1.3543","1.3543"
"4594","1.6529","1.6529","1.6529"
"4595","1.633","1.633","1.633"
"4596","1.5811","1.5811","1.5811"
"4597","1.2211","1.2211","1.2211"
"4598","1.6279","1.6279","1.6279"
"4599","1.1628","1.1628","1.1628"
"4600","1.4118","1.4118","1.4118"
"4601","1.3555","1.3555","1.3555"
"4602","1.2375","1.2375","1.2375"
"4603","1.2061","1.2061","1.2061"
"4604","1.3975","1.3975","1.3975"
"4605","1.2329","1.2329","1.2329"
"4606","1.1755","1.1755","1.1755"
"4607","1.6432","1.6432","1.6432"
"4608","1.7851","1.7851","1.7851"
"4609","1.1913","1.1913","1.1913"
"4610","2.0383","2.0383","2.0383"
"4611","1.5248","1.5248","1.5248"
"4612","1.115","1.115","1.115"
"4613","1.3743","1.3743","1.3743"
"4614","1.5312","1.5312","1.5312"
"4615","1.6419","1.6419","1.6419"
"4616","1.513","1.513","1.513"
"4617","1.4166","1.4166","1.4166"
"4618","1.4526","1.4526","1.4526"
"4619","1.2868","1.2868","1.2868"
"4620","1.2019","1.2019","1.2019"
"4621","1.5596","1.5596","1.5596"
"4622","1.5629","1.5629","1.5629"
"4623","1.2386","1.2386","1.2386"
"4624","1.5196","1.5196","1.5196"
"4625","1.2229","1.2229","1.2229"
"4626","1.4248","1.4248","1.4248"
"4627","1.3449","1.3449","1.3449"
"4628","1.4191","1.4191","1.4191"
"4629","1.3364","1.3364","1.3364"
"4630","1.3713","1.3713","1.3713"
"4631","1.227","1.227","1.227"
"4632","1.8821","1.8821","1.8821"
"4633","1.7216","1.7216","1.7216"
"4634","1.6029","1.6029","1.6029"
"4635","1.425","1.425","1.425"
"4636","1.2305","1.2305","1.2305"
"4637","1.2541","1.2541","1.2541"
"4638","1.8322","1.8322","1.8322"
"4639","1.5406","1.5406","1.5406"
"4640","1.4541","1.4541","1.4541"
"4641","1.6114","1.6114","1.6114"
"4642","1.5187","1.5187","1.5187"
"4643","1.3237","1.3237","1.3237"
"4644","1.7776","1.7776","1.7776"
"4645","1.1387","1.1387","1.1387"
"4646","1.4325","1.4325","1.4325"
"4647","1.8256","1.8256","1.8256"
"4648","1.3342","1.3342","1.3342"
"4649","1.166","1.166","1.166"
"4650","1.7936","1.7936","1.7936"
"4651","1.5997","1.5997","1.5997"
"4652","1.4047","1.4047","1.4047"
"4653","1.7058","1.7058","1.7058"
"4654","1.7634","1.7634","1.7634"
"4655","1.4283","1.4283","1.4283"
"4656","1.2222","1.2222","1.2222"
"4657","1.3593","1.3593","1.3593"
"4658","0.8873","0.8873","0.8873"
"4659","1.2323","1.2323","1.2323"
"4660","1.2547","1.2547","1.2547"
"4661","1.4726","1.4726","1.4726"
"4662","1.6125","1.6125","1.6125"
"4663","1.5101","1.5101","1.5101"
"4664","1.8232","1.8232","1.8232"
"4665","1.3337","1.3337","1.3337"
"4666","1.6111","1.6111","1.6111"
"4667","1.5308","1.5308","1.5308"
"4668","1.6465","1.6465","1.6465"
"4669","1.4811","1.4811","1.4811"
"4670","1.1461","1.1461","1.1461"
"4671","1.5153","1.5153","1.5153"
"4672","1.2376","1.2376","1.2376"
"4673","1.4974","1.4974","1.4974"
"4674","1.2566","1.2566","1.2566"
"4675","1.3948","1.3948","1.3948"
"4676","1.4618","1.4618","1.4618"
"4677","1.5976","1.5976","1.5976"
"4678","1.3884","1.3884","1.3884"
"4679","1.2355","1.2355","1.2355"
"4680","1.366","1.366","1.366"
"4681","0.9906","0.9906","0.9906"
"4682","1.3796","1.3796","1.3796"
"4683","1.1995","1.1995","1.1995"
"4684","1.6029","1.6029","1.6029"
"4685","1.1532","1.1532","1.1532"
"4686","1.9495","1.9495","1.9495"
"4687","1.4154","1.4154","1.4154"
"4688","1.3704","1.3704","1.3704"
"4689","0.8337","0.8337","0.8337"
"4690","1.6901","1.6901","1.6901"
"4691","1.2602","1.2602","1.2602"
"4692","2.0786","2.0786","2.0786"
"4693","1.5721","1.5721","1.5721"
"4694","1.0556","1.0556","1.0556"
"4695","1.9403","1.9403","1.9403"
"4696","1.8658","1.8658","1.8658"
"4697","1.5465","1.5465","1.5465"
"4698","1.1665","1.1665","1.1665"
"4699","1.619","1.619","1.619"
"4700","1.6466","1.6466","1.6466"
"4701","1.336","1.336","1.336"
"4702","1.6608","1.6608","1.6608"
"4703","1.3098","1.3098","1.3098"
"4704","1.2314","1.2314","1.2314"
"4705","1.7225","1.7225","1.7225"
"4706","1.3014","1.3014","1.3014"
"4707","1.1965","1.1965","1.1965"
"4708","1.4099","1.4099","1.4099"
"4709","1.3586","1.3586","1.3586"
"4710","1.4229","1.4229","1.4229"
"4711","1.2572","1.2572","1.2572"
"4712","1.7857","1.7857","1.7857"
"4713","1.0864","1.0864","1.0864"
"4714","1.2055","1.2055","1.2055"
"4715","1.2507","1.2507","1.2507"
"4716","1.7971","1.7971","1.7971"
"4717","1.4967","1.4967","1.4967"
"4718","1.7228","1.7228","1.7228"
"4719","1.4673","1.4673","1.4673"
"4720","1.207","1.207","1.207"
"4721","1.5544","1.5544","1.5544"
"4722","1.2919","1.2919","1.2919"
"4723","1.5348","1.5348","1.5348"
"4724","1.2129","1.2129","1.2129"
"4725","1.3403","1.3403","1.3403"
"4726","1.8737","1.8737","1.8737"
"4727","1.5214","1.5214","1.5214"
"4728","1.1976","1.1976","1.1976"
"4729","1.2981","1.2981","1.2981"
"4730","1.165","1.165","1.165"
"4731","1.2054","1.2054","1.2054"
"4732","1.5495","1.5495","1.5495"
"4733","1.2321","1.2321","1.2321"
"4734","0.9615","0.9615","0.9615"
"4735","1.3089","1.3089","1.3089"
"4736","1.6599","1.6599","1.6599"
"4737","1.4936","1.4936","1.4936"
"4738","1.3097","1.3097","1.3097"
"4739","1.2296","1.2296","1.2296"
"4740","1.212","1.212","1.212"
"4741","1.3673","1.3673","1.3673"
"4742","1.3282","1.3282","1.3282"
"4743","1.7109","1.7109","1.7109"
"4744","1.3377","1.3377","1.3377"
"4745","1.605","1.605","1.605"
"4746","1.1377","1.1377","1.1377"
"4747","1.1792","1.1792","1.1792"
"4748","1.5581","1.5581","1.5581"
"4749","1.5274","1.5274","1.5274"
"4750","1.4546","1.4546","1.4546"
"4751","1.7338","1.7338","1.7338"
"4752","1.8099","1.8099","1.8099"
"4753","1.2808","1.2808","1.2808"
"4754","1.4297","1.4297","1.4297"
"4755","1.6655","1.6655","1.6655"
"4756","1.2926","1.2926","1.2926"
"4757","1.2446","1.2446","1.2446"
"4758","1.6163","1.6163","1.6163"
"4759","1.8608","1.8608","1.8608"
"4760","1.3898","1.3898","1.3898"
"4761","1.1694","1.1694","1.1694"
"4762","1.0892","1.0892","1.0892"
"4763","1.3634","1.3634","1.3634"
"4764","1.2934","1.2934","1.2934"
"4765","1.2774","1.2774","1.2774"
"4766","1.2643","1.2643","1.2643"
"4767","1.4346","1.4346","1.4346"
"4768","1.2857","1.2857","1.2857"
"4769","1.3673","1.3673","1.3673"
"4770","1.1566","1.1566","1.1566"
"4771","1.4026","1.4026","1.4026"
"4772","1.4592","1.4592","1.4592"
"4773","1.8295","1.8295","1.8295"
"4774","1.4511","1.4511","1.4511"
"4775","1.419","1.419","1.419"
"4776","1.3055","1.3055","1.3055"
"4777","1.165","1.165","1.165"
"4778","1.6157","1.6157","1.6157"
"4779","1.7504","1.7504","1.7504"
"4780","1.6013","1.6013","1.6013"
"4781","1.9464","1.9464","1.9464"
"4782","1.7459","1.7459","1.7459"
"4783","1.5034","1.5034","1.5034"
"4784","1.5715","1.5715","1.5715"
"4785","1.1039","1.1039","1.1039"
"4786","1.82","1.82","1.82"
"4787","1.4404","1.4404","1.4404"
"4788","1.1095","1.1095","1.1095"
"4789","1.5159","1.5159","1.5159"
"4790","1.4657","1.4657","1.4657"
"4791","1.2544","1.2544","1.2544"
"4792","1.2614","1.2614","1.2614"
"4793","0.746","0.746","0.746"
"4794","1.7062","1.7062","1.7062"
"4795","1.7032","1.7032","1.7032"
"4796","1.0224","1.0224","1.0224"
"4797","1.7442","1.7442","1.7442"
"4798","1.6545","1.6545","1.6545"
"4799","1.8744","1.8744","1.8744"
"4800","1.6347","1.6347","1.6347"
"4801","1.5598","1.5598","1.5598"
"4802","1.4316","1.4316","1.4316"
"4803","1.4685","1.4685","1.4685"
"4804","1.6671","1.6671","1.6671"
"4805","1.3918","1.3918","1.3918"
"4806","1.4857","1.4857","1.4857"
"4807","1.4732","1.4732","1.4732"
"4808","1.8539","1.8539","1.8539"
"4809","1.5622","1.5622","1.5622"
"4810","1.1795","1.1795","1.1795"
"4811","0.9384","0.9384","0.9384"
"4812","1.4716","1.4716","1.4716"
"4813","1.508","1.508","1.508"
"4814","1.6684","1.6684","1.6684"
"4815","1.814","1.814","1.814"
"4816","1.4115","1.4115","1.4115"
"4817","1.657","1.657","1.657"
"4818","1.0567","1.0567","1.0567"
"4819","1.5378","1.5378","1.5378"
"4820","1.5477","1.5477","1.5477"
"4821","1.4244","1.4244","1.4244"
"4822","1.4438","1.4438","1.4438"
"4823","1.2369","1.2369","1.2369"
"4824","1.6098","1.6098","1.6098"
"4825","1.2769","1.2769","1.2769"
"4826","1.6806","1.6806","1.6806"
"4827","1.3487","1.3487","1.3487"
"4828","1.4172","1.4172","1.4172"
"4829","1.8731","1.8731","1.8731"
"4830","1.5358","1.5358","1.5358"
"4831","1.2605","1.2605","1.2605"
"4832","1.4192","1.4192","1.4192"
"4833","1.6409","1.6409","1.6409"
"4834","1.5338","1.5338","1.5338"
"4835","1.2915","1.2915","1.2915"
"4836","1.6221","1.6221","1.6221"
"4837","1.0507","1.0507","1.0507"
"4838","1.9089","1.9089","1.9089"
"4839","1.2754","1.2754","1.2754"
"4840","2.0981","2.0981","2.0981"
"4841","1.4467","1.4467","1.4467"
"4842","1.1788","1.1788","1.1788"
"4843","1.1379","1.1379","1.1379"
"4844","1.5416","1.5416","1.5416"
"4845","1.6759","1.6759","1.6759"
"4846","1.7336","1.7336","1.7336"
"4847","1.3972","1.3972","1.3972"
"4848","1.6129","1.6129","1.6129"
"4849","1.235","1.235","1.235"
"4850","1.1506","1.1506","1.1506"
"4851","1.4901","1.4901","1.4901"
"4852","1.4971","1.4971","1.4971"
"4853","1.6813","1.6813","1.6813"
"4854","2.0047","2.0047","2.0047"
"4855","1.3098","1.3098","1.3098"
"4856","1.4807","1.4807","1.4807"
"4857","1.3929","1.3929","1.3929"
"4858","1.6058","1.6058","1.6058"
"4859","1.4088","1.4088","1.4088"
"4860","1.6585","1.6585","1.6585"
"4861","1.7144","1.7144","1.7144"
"4862","1.2242","1.2242","1.2242"
"4863","3.3574","3.3574","3.3574"
"4864","1.5807","1.5807","1.5807"
"4865","1.7185","1.7185","1.7185"
"4866","1.4864","1.4864","1.4864"
"4867","1.0657","1.0657","1.0657"
"4868","1.7458","1.7458","1.7458"
"4869","1.2237","1.2237","1.2237"
"4870","1.3916","1.3916","1.3916"
"4871","1.2443","1.2443","1.2443"
"4872","1.5941","1.5941","1.5941"
"4873","1.3867","1.3867","1.3867"
"4874","1.3259","1.3259","1.3259"
"4875","1.3192","1.3192","1.3192"
"4876","1.3558","1.3558","1.3558"
"4877","1.5549","1.5549","1.5549"
"4878","1.4241","1.4241","1.4241"
"4879","1.7454","1.7454","1.7454"
"4880","1.4543","1.4543","1.4543"
"4881","1.6734","1.6734","1.6734"
"4882","1.4835","1.4835","1.4835"
"4883","2.5202","2.5202","2.5202"
"4884","1.4522","1.4522","1.4522"
"4885","1.6434","1.6434","1.6434"
"4886","1.7714","1.7714","1.7714"
"4887","1.4238","1.4238","1.4238"
"4888","1.5107","1.5107","1.5107"
"4889","1.5561","1.5561","1.5561"
"4890","1.5713","1.5713","1.5713"
"4891","1.819","1.819","1.819"
"4892","1.2797","1.2797","1.2797"
"4893","1.4677","1.4677","1.4677"
"4894","1.647","1.647","1.647"
"4895","1.3311","1.3311","1.3311"
"4896","2.2175","2.2175","2.2175"
"4897","1.3124","1.3124","1.3124"
"4898","1.2992","1.2992","1.2992"
"4899","1.3359","1.3359","1.3359"
"4900","1.1834","1.1834","1.1834"
"4901","1.3999","1.3999","1.3999"
"4902","1.3786","1.3786","1.3786"
"4903","1.4653","1.4653","1.4653"
"4904","1.0668","1.0668","1.0668"
"4905","1.3464","1.3464","1.3464"
"4906","1.5377","1.5377","1.5377"
"4907","1.8322","1.8322","1.8322"
"4908","1.4565","1.4565","1.4565"
"4909","1.362","1.362","1.362"
"4910","1.5331","1.5331","1.5331"
"4911","1.6663","1.6663","1.6663"
"4912","1.505","1.505","1.505"
"4913","0.9934","0.9934","0.9934"
"4914","1.7582","1.7582","1.7582"
"4915","1.5596","1.5596","1.5596"
"4916","1.3518","1.3518","1.3518"
"4917","1.6748","1.6748","1.6748"
"4918","1.6283","1.6283","1.6283"
"4919","1.3693","1.3693","1.3693"
"4920","1.27","1.27","1.27"
"4921","1.7905","1.7905","1.7905"
"4922","1.5049","1.5049","1.5049"
"4923","1.4619","1.4619","1.4619"
"4924","1.249","1.249","1.249"
"4925","1.0745","1.0745","1.0745"
"4926","1.118","1.118","1.118"
"4927","1.422","1.422","1.422"
"4928","1.3392","1.3392","1.3392"
"4929","1.4335","1.4335","1.4335"
"4930","1.5446","1.5446","1.5446"
"4931","1.2973","1.2973","1.2973"
"4932","1.7286","1.7286","1.7286"
"4933","1.2875","1.2875","1.2875"
"4934","1.9191","1.9191","1.9191"
"4935","2.053","2.053","2.053"
"4936","1.4724","1.4724","1.4724"
"4937","1.5658","1.5658","1.5658"
"4938","1.6091","1.6091","1.6091"
"4939","1.5383","1.5383","1.5383"
"4940","1.777","1.777","1.777"
"4941","1.4933","1.4933","1.4933"
"4942","1.3715","1.3715","1.3715"
"4943","1.874","1.874","1.874"
"4944","1.3599","1.3599","1.3599"
"4945","1.2499","1.2499","1.2499"
"4946","1.515","1.515","1.515"
"4947","1.6014","1.6014","1.6014"
"4948","1.4501","1.4501","1.4501"
"4949","1.3156","1.3156","1.3156"
"4950","1.5607","1.5607","1.5607"
"4951","1.2373","1.2373","1.2373"
"4952","1.751","1.751","1.751"
"4953","1.6922","1.6922","1.6922"
"4954","1.3491","1.3491","1.3491"
"4955","1.7986","1.7986","1.7986"
"4956","1.3076","1.3076","1.3076"
"4957","1.2861","1.2861","1.2861"
"4958","1.38","1.38","1.38"
"4959","1.4674","1.4674","1.4674"
"4960","1.7716","1.7716","1.7716"
"4961","1.669","1.669","1.669"
"4962","1.4985","1.4985","1.4985"
"4963","1.1248","1.1248","1.1248"
"4964","1.3911","1.3911","1.3911"
"4965","1.3792","1.3792","1.3792"
"4966","1.1624","1.1624","1.1624"
"4967","1.4755","1.4755","1.4755"
"4968","1.7481","1.7481","1.7481"
"4969","1.3423","1.3423","1.3423"
"4970","1.567","1.567","1.567"
"4971","1.6244","1.6244","1.6244"
"4972","1.8407","1.8407","1.8407"
"4973","1.1518","1.1518","1.1518"
"4974","1.8035","1.8035","1.8035"
"4975","1.4604","1.4604","1.4604"
"4976","1.7066","1.7066","1.7066"
"4977","1.6576","1.6576","1.6576"
"4978","1.3322","1.3322","1.3322"
"4979","1.3191","1.3191","1.3191"
"4980","1.4631","1.4631","1.4631"
"4981","1.2333","1.2333","1.2333"
"4982","1.5531","1.5531","1.5531"
"4983","1.8934","1.8934","1.8934"
"4984","1.147","1.147","1.147"
"4985","1.2539","1.2539","1.2539"
"4986","1.4117","1.4117","1.4117"
"4987","1.4456","1.4456","1.4456"
"4988","1.4162","1.4162","1.4162"
"4989","1.4203","1.4203","1.4203"
"4990","1.3059","1.3059","1.3059"
"4991","1.0336","1.0336","1.0336"
"4992","1.6525","1.6525","1.6525"
"4993","1.8495","1.8495","1.8495"
"4994","1.6938","1.6938","1.6938"
"4995","0.8221","0.8221","0.8221"
"4996","1.216","1.216","1.216"
"4997","1.2839","1.2839","1.2839"
"4998","1.39","1.39","1.39"
"4999","1.3228","1.3228","1.3228"
"5000","1.4737","1.4737","1.4737"
"5001","1.3059","1.3059","1.3059"
"5002","1.7479","1.7479","1.7479"
"5003","1.1434","1.1434","1.1434"
"5004","1.2956","1.2956","1.2956"
"5005","1.7999","1.7999","1.7999"
"5006","1.4974","1.4974","1.4974"
"5007","1.5972","1.5972","1.5972"
"5008","1.8455","1.8455","1.8455"
