"Step","solar-firebrand-9 - train/loss","solar-firebrand-9 - train/loss__MIN","solar-firebrand-9 - train/loss__MAX"
"4989","1.3792","1.3792","1.3792"
"4990","1.4934","1.4934","1.4934"
"4991","1.4409","1.4409","1.4409"
"4992","1.4689","1.4689","1.4689"
"4993","1.6791","1.6791","1.6791"
"4994","1.2938","1.2938","1.2938"
"4995","1.5718","1.5718","1.5718"
"4996","1.6781","1.6781","1.6781"
"4997","1.4304","1.4304","1.4304"
"4998","1.5818","1.5818","1.5818"
"4999","1.5655","1.5655","1.5655"
"5000","1.6712","1.6712","1.6712"
